1,0.50997222033823,0.375556343468495,0.287543027136506
1,0.509073855357723,0.389697768443393,0.804582170780137
1,0.49856106123079,0.944668954067655,0.685331178565832
1,0.502149193482374,0.989315858489855,0.543756830901424
1,0.516874907327067,0.359658116935043,0.744307741961135
1,0.50940463399746,0.973356836131388,0.486912313280119
1,0.485865582734419,0.943010656697746,0.697792875702502
1,0.523108225614448,0.569816243491175,0.0354697494498093
1,0.516976558717804,0.645404005338601,0.0255611243770157
1,0.484609955119405,0.45748424585954,0.157523451806567
1,0.519765713470493,0.765705640703078,0.910432317770517
1,0.538944204462801,0.51183353053939,0.103760521447499
1,0.501823882838025,0.947017446348229,0.319093921824973
1,0.521681990930331,0.935269306925072,0.611549725313919
1,0.533221533330683,0.574434398203979,0.981441090418379
1,0.480366154558573,0.814819569864728,0.90669480961413
1,0.512211993573118,0.654771035409081,0.0232401497734921
1,0.516091075567322,0.904690013214015,0.776085167887104
1,0.502310225712675,0.954931029402997,0.638083628990198
1,0.52454702873621,0.529271929539554,0.110236658021091
1,0.490686913997179,0.409747173528817,0.783263537264459
1,0.505069645609349,0.423387734025127,0.166328187305738
1,0.5001325556213,0.927582529236284,0.247919706066014
1,0.494152472408608,0.524153951318547,0.0814111544299416
1,0.521954707784994,0.368456859190459,0.533068382684837
1,0.498856632341626,0.91478711051541,0.770240353244664
1,0.501999129985336,0.500158984568087,0.904421264842287
1,0.49158363717582,0.982415171165499,0.331047736207812
1,0.45874446593495,0.466354669966648,0.135076886376553
1,0.509692099003927,0.344919051934644,0.453434616760879
1,0.521927447325523,0.783131484969492,0.914009434513856
1,0.490852357108277,0.890721767857926,0.851987352044885
1,0.510351574796704,0.63218100014542,0.992449114666529
1,0.484908940803922,0.354898197827905,0.403136356088582
1,0.513838724539793,0.830199749599305,0.872041143274108
1,0.498184148426373,0.854983992714469,0.876519099394498
1,0.491856288545509,0.97487570655865,0.465436983574965
1,0.508535798063048,0.349890029364828,0.305077330738881
1,0.516046999501846,0.998836321286362,0.460301558308523
1,0.509546268642754,0.406023496278846,0.736630657726409
1,0.484930083095755,0.942233398809319,0.387809738083489
1,0.48715694643563,0.873960567410877,0.202453113927485
1,0.501388875506047,0.468598181960993,0.100788906845285
1,0.531233699503484,0.375335720835716,0.230958676642211
