1,0.948285714,0.788603151
1,1.0,0.804283271
1,0.964794323,0.814365624
1,0.996072599,0.782409799
1,0.978601972,0.84986799
1,0.962413604,0.88692389
1,0.970906647,0.875038469
1,0.051961427,0.901865931
1,0.034688431,0.861933019
1,0.028300331,0.855942017
1,0.037052079,0.842273987
1,0.0,0.802165746
1,0.06092243,0.781315717
1,0.03484398,0.787623188
1,0.017062302,0.7363359
1,0.025267931,0.66112323
1,0.03664701,0.700666041
1,0.00782502,0.668891378
1,0.058519381,0.615096984
1,0.053275964,0.661100322
1,0.062548027,0.626316714
1,0.055579782,0.586018396
1,0.052857077,0.58602271
1,0.052295417,0.57426198
1,0.080091669,0.553495034
1,0.097890381,0.456620998
1,0.076915304,0.518776299
1,0.115799054,0.471919097
1,0.09194629,0.42475555
1,0.141165044,0.416692096
1,0.09453713,0.419015259
1,0.122141621,0.445998782
1,0.131467788,0.40345444
1,0.148964702,0.399125576
1,0.172295203,0.336914904
1,0.16283273,0.300993155
1,0.154000915,0.270901099
1,0.173965008,0.231970667
1,0.187846187,0.291658692
1,0.175110904,0.244565022
1,0.19762702,0.190593577
1,0.22542497,0.235009416
1,0.220972737,0.191005723
1,0.229629763,0.172702145
1,0.23430793,0.215895098
1,0.262036428,0.167666453
1,0.284254031,0.145983499
1,0.266195413,0.148080121
1,0.300781877,0.134190556
1,0.266158054,0.065459591
1,0.310703526,0.167139823
1,0.327716433,0.070587058
1,0.335791839,0.128048832
1,0.334305723,0.144657974
1,0.362656255,0.096156555
1,0.343800898,0.093399658
1,0.368599558,0.044151688
1,0.407925482,0.057235366
1,0.413565441,0.048316767
1,0.415967016,0.0
1,0.442508781,0.079239919
1,0.487603859,0.080379474
1,0.4625561,0.054037043
1,0.423643113,0.096962858
1,0.493363423,0.065587734
1,0.485700557,0.056815876
1,0.51273065,0.035478092
1,0.476153667,0.033208879
1,0.551885327,0.028439778
1,0.530598371,0.027091138
1,0.56154552,0.038572393
1,0.6037145,0.035991559
1,0.595401617,0.044367453
1,0.617905808,0.057492821
1,0.595650886,0.042344361
1,0.60345227,0.032450663
1,0.606138869,0.052324614
1,0.673478228,0.099013487
1,0.692243826,0.083369309
1,0.631326197,0.119573061
1,0.677164861,0.146244252
1,0.719558205,0.13920258
