1,-2.0,0.0
1,-1.999,0.040262797
1,-1.998,0.033974204
1,-1.997,0.015637666
1,-1.996,0.087082
1,-1.995,0.060375731
1,-1.994,0.12630602
1,-1.993,0.069744092
1,-1.992,0.098543058
1,-1.991,0.15395771
1,-1.99,0.17860277
1,-1.989,0.13628906
1,-1.988,0.2157767
1,-1.987,0.18060655
1,-1.986,0.11312938
1,-1.985,0.21140107
1,-1.984,0.23227109
1,-1.983,0.14961031
1,-1.982,0.20551855
1,-1.981,0.1648175
1,-1.98,0.24351126
1,-1.979,0.097206192
1,-1.978,0.027407114
1,-1.977,0.24942056
1,-1.976,0.13325812
1,-1.975,0.10991139
1,-1.974,0.29528845
1,-1.973,0.25393134
1,-1.972,0.011946475
1,-1.971,0.089101272
1,-1.97,0.21028894
1,-1.969,0.21823737
1,-1.968,0.12987453
1,-1.967,0.11982608
1,-1.966,0.27020027
1,-1.965,0.10706394
1,-1.964,0.30962859
1,-1.963,0.11391336
1,-1.962,0.14094209
1,-1.961,0.17631609
1,-1.96,0.29722435
1,-1.959,0.36493829
1,-1.958,0.24559098
1,-1.957,0.14636322
1,-1.956,0.26350569
1,-1.955,0.10213118
1,-1.954,0.40057173
1,-1.953,0.36629059
1,-1.952,0.264673
1,-1.951,0.25290813
1,-1.95,0.20610945
1,-1.949,0.17136188
1,-1.948,0.15973236
1,-1.947,0.16889262
1,-1.946,0.45204012
1,-1.945,0.24573959
1,-1.944,0.38441525
1,-1.943,0.059092326
1,-1.942,0.32259151
1,-1.941,0.44274297
1,-1.94,0.11943459
1,-1.939,0.3369214
1,-1.938,0.0094658201
1,-1.937,0.08485377
1,-1.936,0.24979535
1,-1.935,0.14505882
1,-1.934,0.0063740206
1,-1.933,0.34641203
1,-1.932,0.23715495
1,-1.931,0.26785587
1,-1.93,0.027859177
1,-1.929,0.36776924
1,-1.928,0.35682981
1,-1.927,0.38021635
1,-1.926,0.13166996
1,-1.925,0.20942724
1,-1.924,0.18797237
1,-1.923,0.46117889
1,-1.922,0.5491179
1,-1.921,0.32019281
1,-1.92,0.42047762
1,-1.919,0.056347339
1,-1.918,0.48616331
1,-1.917,0.072115197
1,-1.916,0.31945415
1,-1.915,0.51434413
1,-1.914,0.53764322
1,-1.913,0.25313392
1,-1.912,0.56599068
1,-1.911,0.22742837
1,-1.91,0.29982515
1,-1.909,0.29262078
1,-1.908,0.038740182
1,-1.907,0.19121879
1,-1.906,0.34184555
1,-1.905,0.35458961
1,-1.904,0.58473156
1,-1.903,0.053608305
1,-1.902,0.5745856
1,-1.901,0.10173676
1,-1.9,0.52307293
1,-1.899,0.35824882
1,-1.898,0.13429502
1,-1.897,0.53343071
1,-1.896,0.22613315
1,-1.895,0.56559115
1,-1.894,0.2179038
1,-1.893,0.170012
1,-1.892,0.42340695
1,-1.891,0.050813969
1,-1.89,0.27121095
1,-1.889,0.30172456
1,-1.888,0.52430067
1,-1.887,0.35351755
1,-1.886,0.57064454
1,-1.885,0.63263773
1,-1.884,0.24478344
1,-1.883,0.39195039
1,-1.882,0.34437912
1,-1.881,0.5912532
1,-1.88,0.15425412
1,-1.879,0.54447926
1,-1.878,0.47244252
1,-1.877,0.16639952
1,-1.876,0.58971978
1,-1.875,0.37697418
1,-1.874,0.22766799
1,-1.873,0.69038878
1,-1.872,0.41264848
1,-1.871,0.31746701
1,-1.87,0.35872614
1,-1.869,0.55400144
1,-1.868,0.70181371
1,-1.867,0.36887204
1,-1.866,0.56187118
1,-1.865,0.51270194
1,-1.864,0.40033375
1,-1.863,0.53859126
1,-1.862,0.4948235
1,-1.861,0.55580383
1,-1.86,0.12408917
1,-1.859,0.16901392
1,-1.858,0.42160776
1,-1.857,0.10736428
1,-1.856,0.53259013
1,-1.855,0.017460474
1,-1.854,0.044061749
1,-1.853,0.20153842
1,-1.852,0.69039424
1,-1.851,0.36013042
1,-1.85,0.29304078
1,-1.849,0.19300022
1,-1.848,0.28169108
1,-1.847,0.63116017
1,-1.846,0.067474071
1,-1.845,0.6666123
1,-1.844,0.64463826
1,-1.843,0.068910308
1,-1.842,0.22146231
1,-1.841,0.63992809
1,-1.84,0.22225918
1,-1.839,0.74471805
1,-1.838,0.30559174
1,-1.837,0.66600688
1,-1.836,0.14665377
1,-1.835,0.54476609
1,-1.834,0.24196171
1,-1.833,0.14394387
1,-1.832,0.32162482
1,-1.831,0.18160752
1,-1.83,0.69297322
1,-1.829,0.063659971
1,-1.828,0.62428172
1,-1.827,0.0080636487
1,-1.826,0.10687849
1,-1.825,0.50838339
1,-1.824,0.63292345
1,-1.823,0.28181523
1,-1.822,0.03562448
1,-1.821,0.70973856
1,-1.82,0.32603634
1,-1.819,0.57165856
1,-1.818,0.45248547
1,-1.817,0.75723948
1,-1.816,0.58369703
1,-1.815,0.78502661
1,-1.814,0.55939716
1,-1.813,0.68430905
1,-1.812,0.40165673
1,-1.811,0.45553334
1,-1.81,0.80422539
1,-1.809,0.08011118
1,-1.808,0.17038712
1,-1.807,0.010379922
1,-1.806,0.022474867
1,-1.805,0.28141162
1,-1.804,0.42000999
1,-1.803,0.2313771
1,-1.802,0.73068566
1,-1.801,0.37115383
1,-1.8,0.73342179
1,-1.799,0.13467627
1,-1.798,0.69418709
1,-1.797,0.27952838
1,-1.796,0.74507626
1,-1.795,0.76554876
1,-1.794,0.75987542
1,-1.793,0.61202328
1,-1.792,0.28496935
1,-1.791,0.50349046
1,-1.79,0.47099626
1,-1.789,0.79428554
1,-1.788,0.66578554
1,-1.787,0.073828803
1,-1.786,0.79716178
1,-1.785,0.27201526
1,-1.784,0.3182199
1,-1.783,0.14883335
1,-1.782,0.36545639
1,-1.781,0.39663866
1,-1.78,0.69006434
1,-1.779,0.27962281
1,-1.778,0.7799091
1,-1.777,0.19367277
1,-1.776,0.80189499
1,-1.775,0.034620218
1,-1.774,0.073858653
1,-1.773,0.86448677
1,-1.772,0.075973126
1,-1.771,0.64999723
1,-1.77,0.037555514
1,-1.769,0.52574017
1,-1.768,0.15114834
1,-1.767,0.43618332
1,-1.766,0.19998113
1,-1.765,0.74737998
1,-1.764,0.24913653
1,-1.763,0.12547057
1,-1.762,0.6199031
1,-1.761,0.7625431
1,-1.76,0.50101341
1,-1.759,0.92181412
1,-1.758,0.19142662
1,-1.757,0.67549282
1,-1.756,0.4392172
1,-1.755,0.035046714
1,-1.754,0.076794603
1,-1.753,0.8319782
1,-1.752,0.14261503
1,-1.751,0.65829694
1,-1.75,0.18348054
1,-1.749,0.29444666
1,-1.748,0.37362598
1,-1.747,0.60784541
1,-1.746,0.067657578
1,-1.745,0.61599047
1,-1.744,0.1605146
1,-1.743,0.89875261
1,-1.742,0.1849179
1,-1.741,0.49129904
1,-1.74,0.71490727
1,-1.739,0.73298062
1,-1.738,0.47099933
1,-1.737,0.62427338
1,-1.736,0.92020917
1,-1.735,0.75743847
1,-1.734,0.61676018
1,-1.733,0.33526912
1,-1.732,0.097296351
1,-1.731,0.54857686
1,-1.73,0.44431941
1,-1.729,7.7763386e-05
1,-1.728,0.16956538
1,-1.727,0.57893193
1,-1.726,0.9381039
1,-1.725,0.65258935
1,-1.724,0.54334387
1,-1.723,0.5751158
1,-1.722,0.093736761
1,-1.721,0.786626
1,-1.72,0.37948682
1,-1.719,0.28607008
1,-1.718,0.71200661
1,-1.717,0.27688878
1,-1.716,0.44843907
1,-1.715,0.16688268
1,-1.714,0.57029007
1,-1.713,0.85456129
1,-1.712,0.80350335
1,-1.711,0.21035183
1,-1.71,0.42721763
1,-1.709,0.31997468
1,-1.708,0.32704474
1,-1.707,0.63492357
1,-1.706,0.84475938
1,-1.705,0.41493988
1,-1.704,0.12894518
1,-1.703,0.19470779
1,-1.702,0.29576426
1,-1.701,0.12487763
1,-1.7,0.14293624
1,-1.699,1.0013287
1,-1.698,0.085050432
1,-1.697,0.26337319
1,-1.696,0.09008847
1,-1.695,0.57391175
1,-1.694,0.41111771
1,-1.693,0.40656674
1,-1.692,1.0034802
1,-1.691,0.69365532
1,-1.69,1.0275495
1,-1.689,0.62011432
1,-1.688,0.95504633
1,-1.687,0.33188481
1,-1.686,0.15484412
1,-1.685,0.64667478
1,-1.684,0.76039012
1,-1.683,1.0208062
1,-1.682,0.18220815
1,-1.681,0.67577746
1,-1.68,0.93813831
1,-1.679,0.47071364
1,-1.678,1.051332
1,-1.677,0.99868146
1,-1.676,0.95079935
1,-1.675,0.49754841
1,-1.674,0.054406045
1,-1.673,0.22074015
1,-1.672,0.54257474
1,-1.671,0.29538129
1,-1.67,0.49609965
1,-1.669,0.34458916
1,-1.668,0.24960105
1,-1.667,0.39896905
1,-1.666,0.32591043
1,-1.665,0.17471589
1,-1.664,1.0490798
1,-1.663,1.0345146
1,-1.662,0.89979077
1,-1.661,0.0082487386
1,-1.66,0.8951356
1,-1.659,1.1076536
1,-1.658,1.0511227
1,-1.657,0.61516441
1,-1.656,0.40055694
1,-1.655,0.45769199
1,-1.654,0.50153741
1,-1.653,0.67041381
1,-1.652,1.0552887
1,-1.651,0.46942633
1,-1.65,1.0208932
1,-1.649,0.54700214
1,-1.648,0.75535476
1,-1.647,0.840534
1,-1.646,0.31437354
1,-1.645,0.20886504
1,-1.644,0.19273537
1,-1.643,0.88513717
1,-1.642,0.37521752
1,-1.641,0.73572045
1,-1.64,0.16883518
1,-1.639,0.95446455
1,-1.638,0.20555247
1,-1.637,0.62945932
