1,0.929939452209124,0.0697938325991189
1,0.942391121623495,0.0707007342143906
1,0.936112200689531,0.0707406754772394
1,0.928066688097773,0.0781298091042584
1,0.94162874442226,0.0849198237885463
1,0.915880449817295,0.0868604992657856
1,0.952101477271722,0.0880775330396476
1,0.94542440963692,0.0927107195301028
1,0.914575413408991,0.0933239353891336
1,0.922915849482852,0.0959154185022026
1,0.925228049582536,0.0961832599118943
1,0.918269330022326,0.0970619676945668
1,0.923383303201984,0.0978091042584435
1,0.948973813744024,0.0996205580029369
1,0.923178331381923,0.104185609397944
1,0.938276939048164,0.10751953010279
1,0.914969136257598,0.110345961820852
1,0.947273579869703,0.110430543318649
1,0.935942619687322,0.112098678414097
1,0.901827345895108,0.116938619676946
1,0.934236487343359,0.117814977973568
1,0.920389829858643,0.117824375917768
1,0.940895859569235,0.118059324522761
1,0.950029639809951,0.118306020558003
1,0.925306204305293,0.122356534508076
1,0.947825086781235,0.123810866372981
1,0.917293133296566,0.126597356828194
1,0.963200922520652,0.126599706314244
1,0.897555379256852,0.126773568281938
1,0.960776651497769,0.133175917767988
1,0.955650881378826,0.140050513950073
1,0.959194387016289,0.141554185022026
1,0.93674186232382,0.145954772393539
1,0.89729142274037,0.146492804698972
1,0.944154764046468,0.147420851688693
1,0.940064175349705,0.153106607929515
1,0.917142722320694,0.154922760646109
1,0.942784844472102,0.161245227606461
1,0.956394088553725,0.164673127753304
1,0.930858138855874,0.16513362701909
1,0.92929504440073,0.171077826725404
1,0.912068563811119,0.172311306901615
1,0.893762663277013,0.180891629955947
1,0.913078676737321,0.181934801762115
1,0.945975916548451,0.182242584434655
1,0.915215397365153,0.182996769456681
1,0.962600753234573,0.184566226138032
1,0.909063293528494,0.188052863436123
1,0.943365843731844,0.190432892804699
1,0.950654877592009,0.191128340675477
1,0.908359901023679,0.191654625550661
1,0.942507616398925,0.192086930983847
1,0.896534944008777,0.195951835535976
1,0.948049228627633,0.196948017621145
1,0.920345591336328,0.19807812041116
1,0.959570414455969,0.200204405286344
1,0.910885920647888,0.200570925110132
1,0.932329807031566,0.200819970631424
1,0.899034420519596,0.206270778267254
1,0.913976718740323,0.209219383259912
1,0.927087542137193,0.209555359765051
1,0.911220658800074,0.210591483113069
1,0.924166325046967,0.211773274596182
1,0.905953325409722,0.212776505139501
1,0.946483184937668,0.213582378854626
1,0.900102043524808,0.217353303964758
1,0.888807948777689,0.2175953010279
1,0.923971675548779,0.218279001468429
1,0.891288255262172,0.222334214390602
1,0.901393808376417,0.224890455212922
1,0.965656160509156,0.227364464023495
1,0.959865337938072,0.2304140969163
